variant,reliability_source,epoch,step,case,patch_index,augmentation,pseudo_positive_voxels,pseudo_negative_voxels,positive_fraction,positive_weight_sum,positive_weight_mean,L_pos,negative_weight_sum,negative_weight_mean,L_neg,total_loss
A1_world_pairwise,world_pairwise,5,270,HCC_10147777_20171222.nii.gz,1,blur:1.5,228868,6849020,0.032335635274648666,6420.3046875,0.0280524343252182,0.07222459465265274,3532523.0,0.5157705545425415,0.00677748816087842,0.039501041173934937
A1_world_pairwise,world_pairwise,5,271,HCC_PA0.nii.gz,0,blur:1.5,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,5,272,HCC_PA0.nii.gz,1,gamma:0.3,1135813,5942075,0.16047343611717224,233705.40625,0.20576046407222748,0.0016405382193624973,3305238.25,0.5562431216239929,0.015682712197303772,0.008661624975502491
A1_world_pairwise,world_pairwise,5,273,CYST_PA37.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,5,274,CYST_PA37.nii.gz,1,blur:1.5,202150,6875738,0.028560779988765717,6388.48046875,0.03160267323255539,0.005732859950512648,3532555.0,0.5137709975242615,0.03036211058497429,0.018047485500574112
A1_world_pairwise,world_pairwise,5,275,ICC_PA18.nii.gz,0,blur:1.5,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,5,276,ICC_PA18.nii.gz,1,gamma:0.3,831496,6246392,0.11747798323631287,111593.1015625,0.134207621216774,0.0015332582406699657,3427350.5,0.5486928224563599,0.018819035962224007,0.01017614733427763
A1_world_pairwise,world_pairwise,5,277,HCC_10081574_20140213.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.010002097114920616,0.010002097114920616
A1_world_pairwise,world_pairwise,5,278,HCC_10081574_20140213.nii.gz,1,blur:1.5,217923,6859965,0.030789269134402275,24412.60546875,0.11202400177717209,0.001032726839184761,3514531.0,0.5123249292373657,0.01663239300251007,0.008832559920847416
A1_world_pairwise,world_pairwise,5,279,MET_PA19.nii.gz,0,blur:1.5,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,5,280,MET_PA19.nii.gz,1,gamma:0.3,183634,6894254,0.025944745168089867,4251.65625,0.023152880370616913,0.0012430102797225118,3534692.0,0.512701153755188,0.007459741085767746,0.004351375624537468
A1_world_pairwise,world_pairwise,5,281,HEM_PA24.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,5,282,HEM_PA24.nii.gz,1,blur:1.5,241542,6836346,0.03412628173828125,15455.71875,0.06398770958185196,0.00800571870058775,3523487.75,0.5154051184654236,0.010184972546994686,0.009095345623791218
A1_world_pairwise,world_pairwise,5,283,CYST_PA74.nii.gz,0,blur:1.5,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,5,284,CYST_PA74.nii.gz,1,gamma:0.3,258931,6818957,0.03658308833837509,21137.8515625,0.08163508027791977,0.00025452609406784177,3517805.75,0.5158861875534058,0.00876670889556408,0.004510617349296808
A1_world_pairwise,world_pairwise,5,285,HEM_PA34.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,5,286,HEM_PA34.nii.gz,1,blur:1.5,293538,6784350,0.04147254303097725,23292.2109375,0.07934989780187607,0.0007187668234109879,3515651.25,0.518200159072876,0.015947071835398674,0.008332919329404831
A1_world_pairwise,world_pairwise,5,287,FNH_PA32.nii.gz,0,blur:1.5,82806,6995082,0.011699252761900425,929.2833251953125,0.0112224156036973,0.007106933277100325,3538014.0,0.5057858824729919,0.0017117994138970971,0.00440936628729105
A1_world_pairwise,world_pairwise,5,288,FNH_PA32.nii.gz,1,gamma:0.3,284258,6793630,0.04016141593456268,9192.279296875,0.03233780339360237,0.0010596925858408213,3529751.25,0.5195677876472473,0.0026470564771443605,0.001853374531492591
A1_world_pairwise,world_pairwise,5,289,FNH_PA10.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,5,290,FNH_PA10.nii.gz,1,blur:1.5,863052,6214836,0.1219363734126091,102486.40625,0.11874882131814957,0.0011303576175123453,3436457.25,0.5529441237449646,0.027564270421862602,0.014347313903272152
A1_world_pairwise,world_pairwise,5,291,CYST_PA54.nii.gz,0,blur:1.5,84090,6993798,0.011880663223564625,976.3438110351562,0.011610700748860836,0.01975577138364315,3537967.25,0.5058720707893372,0.0014106746530160308,0.010583222843706608
A1_world_pairwise,world_pairwise,5,292,CYST_PA54.nii.gz,1,gamma:0.3,231321,6846567,0.032682206481695175,7679.634765625,0.03319903835654259,0.000848610361572355,3531263.75,0.5157714486122131,0.0023105479776859283,0.0015795791987329721
A1_world_pairwise,world_pairwise,5,293,CYST_PA53.nii.gz,0,gamma:0.3,256227,6821661,0.036201052367687225,10742.318359375,0.04192500188946724,0.0006546321092173457,3528201.0,0.517205536365509,0.002012637909501791,0.0013336350675672293
A1_world_pairwise,world_pairwise,5,294,CYST_PA53.nii.gz,1,blur:1.5,395200,6682688,0.05583586543798447,20610.1484375,0.052151184529066086,0.008339540101587772,3518333.5,0.5264847874641418,0.0025093762669712305,0.00542445806786418
A1_world_pairwise,world_pairwise,5,295,CYST_PA38.nii.gz,0,blur:1.5,48054,7029834,0.0067893136292696,651.4760131835938,0.01355716586112976,0.020361725240945816,3538292.0,0.5033251047134399,0.0007826312212273479,0.010572178289294243
A1_world_pairwise,world_pairwise,5,296,CYST_PA38.nii.gz,1,gamma:0.3,227620,6850268,0.03215930983424187,6529.5556640625,0.02868621051311493,0.000474875996587798,3532414.0,0.5156607031822205,0.00165609794203192,0.0010654869256541133
A1_world_pairwise,world_pairwise,5,297,HEM_PA66.nii.gz,0,gamma:0.3,50026,7027862,0.007067927625030279,479.9033203125,0.009593077935278416,0.001292515778914094,3538463.5,0.5034907460212708,0.002017655875533819,0.0016550858272239566
A1_world_pairwise,world_pairwise,5,298,HEM_PA66.nii.gz,1,blur:1.5,240303,6837585,0.033951230347156525,6830.3447265625,0.028423884883522987,0.004910438787192106,3532113.25,0.5165732502937317,0.0017312269192188978,0.00332083273679018
A1_world_pairwise,world_pairwise,5,299,HEM_PA56.nii.gz,0,blur:1.5,84305,6993583,0.011911039240658283,762.3397827148438,0.009042640216648579,0.003797811223194003,3538181.0,0.5059182047843933,0.001277112285606563,0.002537461696192622
A1_world_pairwise,world_pairwise,5,300,HEM_PA56.nii.gz,1,gamma:0.3,386275,6691613,0.05457489565014839,22954.4296875,0.059425096958875656,0.00046496634604409337,3515989.0,0.5254321694374084,0.0017036981880664825,0.0010843322379514575
A2_joint_product,joint_product,1,1,HEM_PA99.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,1,2,HEM_PA99.nii.gz,1,blur:1.5,396016,6681872,0.055951155722141266,3379.462890625,0.008533651940524578,0.011028069071471691,2005543.625,0.3001469671726227,5.835133197251707e-05,0.005543210078030825
A2_joint_product,joint_product,1,3,HCC_10140276_20170721.nii.gz,0,blur:1.5,31095,7046793,0.0043932595290243626,0.9069969654083252,2.9168579203542322e-05,1.426703929901123,1722289.125,0.244407519698143,8.051437134781736e-07,0.713352382183075
A2_joint_product,joint_product,1,4,HCC_10140276_20170721.nii.gz,1,gamma:0.3,182908,6894980,0.025842173025012016,203.26239013671875,0.0011112821521237493,0.021026253700256348,2011968.875,0.29180198907852173,7.049960458971327e-06,0.010516651906073093
A2_joint_product,joint_product,1,5,HEM_PA97.nii.gz,0,gamma:0.3,29498,7048390,0.004167627543210983,0.5313544273376465,1.8013235603575595e-05,15.706584930419922,1793645.625,0.2544759213924408,1.444647352251708e-20,7.853292465209961
A2_joint_product,joint_product,1,6,HEM_PA97.nii.gz,1,blur:1.5,279722,6798166,0.03952054679393768,258.44677734375,0.0009239415521733463,0.6764878034591675,1919218.375,0.28231412172317505,1.4889793419570196e-05,0.33825135231018066
A2_joint_product,joint_product,1,7,CYST_PA69.nii.gz,0,blur:1.5,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,1,8,CYST_PA69.nii.gz,1,gamma:0.3,435849,6642039,0.061578962951898575,2869.322509765625,0.006583294831216335,0.006521489936858416,1931668.25,0.2908245921134949,0.00010414829012006521,0.0033128191716969013
A2_joint_product,joint_product,1,9,HCC_10076307_20130925.nii.gz,0,gamma:0.3,14673,7063215,0.0020730760879814625,0.05134439468383789,3.499243121041218e-06,0.47763997316360474,1779557.0,0.25194716453552246,7.108214816753389e-08,0.23882001638412476
A2_joint_product,joint_product,1,10,HCC_10076307_20130925.nii.gz,1,blur:1.5,230690,6847198,0.03259305655956268,208.19859313964844,0.0009025037870742381,0.13786651194095612,1981415.25,0.28937605023384094,0.00027640038751997054,0.0690714567899704
A2_joint_product,joint_product,1,11,CYST_PA20.nii.gz,0,blur:1.5,7532,7070356,0.001064159208908677,0.13259020447731018,1.760358463798184e-05,0.44781696796417236,1779917.125,0.2517436444759369,0.0002565913600847125,0.2240367829799652
A2_joint_product,joint_product,1,12,CYST_PA20.nii.gz,1,gamma:0.3,230686,6847202,0.03259249031543732,909.6148681640625,0.003943086601793766,0.0008691358380019665,2023201.75,0.29547861218452454,1.3385742931859568e-05,0.000441260781371966
A2_joint_product,joint_product,1,13,CYST_PA56.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,1,14,CYST_PA56.nii.gz,1,blur:1.5,259412,6818476,0.036651045083999634,885.6433715820312,0.003414041828364134,0.025577392429113388,2001620.875,0.29355838894844055,0.0001350513775832951,0.01285622175782919
A2_joint_product,joint_product,1,15,HCC_10136895_20170421.nii.gz,0,blur:1.5,31005,7046883,0.0043805441819131374,2.551334857940674,8.228785009123385e-05,0.25715911388397217,1797925.5,0.25513768196105957,0.0019059351179748774,0.12953253090381622
A2_joint_product,joint_product,1,16,HCC_10136895_20170421.nii.gz,1,gamma:0.3,257228,6820660,0.03634247928857803,648.810546875,0.002522316761314869,0.00941540114581585,1953535.375,0.28641441464424133,3.15453035000246e-05,0.004723473452031612
A2_joint_product,joint_product,1,17,MET_PA13.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,1,18,MET_PA13.nii.gz,1,blur:1.5,213869,6864019,0.030216500163078308,329.48406982421875,0.0015405883314087987,0.030973311513662338,1943334.5,0.2831190228462219,0.00010445564112160355,0.01553888339549303
A2_joint_product,joint_product,1,19,HCC_10074592_20130816.nii.gz,0,blur:1.5,3899,7073989,0.0005508705507963896,0.008260665461421013,2.118662678185501e-06,0.37327179312705994,1770836.75,0.25033071637153625,0.005379099864512682,0.1893254518508911
A2_joint_product,joint_product,1,20,HCC_10074592_20130816.nii.gz,1,gamma:0.3,253900,6823988,0.035872284322977066,2218.395751953125,0.008737281896173954,0.001211945666000247,2115814.0,0.31005534529685974,2.072948518616613e-05,0.0006163375801406801
A2_joint_product,joint_product,1,21,CYST_PA19.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,1,22,CYST_PA19.nii.gz,1,blur:1.5,217747,6860141,0.030764402821660042,998.0242919921875,0.004583412315696478,0.004634991753846407,1947229.375,0.2838468551635742,9.548922389512882e-05,0.0023652405943721533
A2_joint_product,joint_product,1,23,HEM_PA13.nii.gz,0,blur:1.5,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,1,24,HEM_PA13.nii.gz,1,gamma:0.3,345692,6732196,0.048841122537851334,674.955078125,0.001952475169673562,0.005721068009734154,2005440.125,0.2978879511356354,2.7735650292015634e-05,0.0028744018636643887
A2_joint_product,joint_product,1,25,HCC_10142924_20170911.nii.gz,0,gamma:0.3,11022,7066866,0.0015572442207485437,0.034774214029312134,3.154982096020831e-06,0.07016415148973465,1777510.75,0.25152742862701416,4.085567979927873e-06,0.03508411720395088
A2_joint_product,joint_product,1,26,HCC_10142924_20170911.nii.gz,1,blur:1.5,179460,6898428,0.02535502053797245,741.774658203125,0.004133370704948902,0.016872938722372055,1996459.375,0.289407879114151,0.00010293505329173058,0.008487937040627003
A2_joint_product,joint_product,1,27,MET_PA25.nii.gz,0,blur:1.5,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,1,28,MET_PA25.nii.gz,1,gamma:0.3,195115,6882773,0.02756683900952339,996.4360961914062,0.00510691711679101,0.0007347172359004617,1973038.875,0.28666335344314575,7.609665772179142e-06,0.000371163449017331
A2_joint_product,joint_product,1,29,HCC_10147777_20171222.nii.gz,0,gamma:0.3,48112,7029776,0.006797507870942354,3.157656192779541,6.563136412296444e-05,0.1327473372220993,1724354.375,0.24529294669628143,1.1533001753605276e-07,0.06637372821569443
A2_joint_product,joint_product,1,30,HCC_10147777_20171222.nii.gz,1,blur:1.5,228868,6849020,0.032335635274648666,299.2966613769531,0.001307726139202714,0.27568838000297546,1966444.625,0.2871132791042328,0.00013957459304947406,0.13791397213935852
A2_joint_product,joint_product,1,31,HCC_PA0.nii.gz,0,blur:1.5,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,1,32,HCC_PA0.nii.gz,1,gamma:0.3,1135813,5942075,0.16047343611717224,47472.6171875,0.04179615527391434,0.0018928800709545612,2185431.0,0.36778920888900757,6.580824265256524e-05,0.0009793441276997328
A2_joint_product,joint_product,1,33,CYST_PA37.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,1,34,CYST_PA37.nii.gz,1,blur:1.5,202150,6875738,0.028560779988765717,229.84429931640625,0.0011369987623766065,0.07378139346837997,2045497.875,0.297495037317276,5.452246477943845e-05,0.03691795840859413
A2_joint_product,joint_product,1,35,ICC_PA18.nii.gz,0,blur:1.5,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,1,36,ICC_PA18.nii.gz,1,gamma:0.3,831496,6246392,0.11747798323631287,20736.501953125,0.024938786402344704,0.0017574018565937877,2178633.75,0.3487827181816101,4.133550828555599e-05,0.0008993686642497778
A2_joint_product,joint_product,1,37,HCC_10081574_20140213.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,1,38,HCC_10081574_20140213.nii.gz,1,blur:1.5,217923,6859965,0.030789269134402275,2088.486328125,0.009583598002791405,0.0019263479625806212,2046547.625,0.2983320951461792,0.0001150945172412321,0.0010207212762907147
A2_joint_product,joint_product,1,39,MET_PA19.nii.gz,0,blur:1.5,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,1,40,MET_PA19.nii.gz,1,gamma:0.3,183634,6894254,0.025944745168089867,96.25883483886719,0.0005241885082796216,0.014180795289576054,1953373.25,0.28333353996276855,3.4553488603705773e-06,0.0070921252481639385
A2_joint_product,joint_product,1,41,HEM_PA24.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,1,42,HEM_PA24.nii.gz,1,blur:1.5,241542,6836346,0.03412628173828125,682.2576904296875,0.0028245924040675163,0.018169645220041275,1988087.125,0.29081135988235474,5.366850018617697e-05,0.009111656807363033
A2_joint_product,joint_product,1,43,CYST_PA74.nii.gz,0,blur:1.5,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,1,44,CYST_PA74.nii.gz,1,gamma:0.3,258931,6818957,0.03658308833837509,1753.06982421875,0.006770413368940353,0.0005219466402195394,1934389.875,0.283678263425827,7.8463381214533e-06,0.00026489648735150695
A2_joint_product,joint_product,1,45,HEM_PA34.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,1,46,HEM_PA34.nii.gz,1,blur:1.5,293538,6784350,0.04147254303097725,1743.401123046875,0.005939268972724676,0.0022794557735323906,1957705.625,0.28856199979782104,0.0001253852533409372,0.0012024205643683672
A2_joint_product,joint_product,1,47,FNH_PA32.nii.gz,0,blur:1.5,82806,6995082,0.011699252761900425,13.787569046020508,0.00016650446923449636,0.041801147162914276,1759979.125,0.2516023516654968,1.0715745020206668e-06,0.020901110023260117
A2_joint_product,joint_product,1,48,FNH_PA32.nii.gz,1,gamma:0.3,284258,6793630,0.04016141593456268,377.1343078613281,0.0013267324538901448,0.002191282343119383,1849202.0,0.2721964716911316,5.644386078529351e-07,0.0010959233622998
A2_joint_product,joint_product,1,49,FNH_PA10.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,1,50,FNH_PA10.nii.gz,1,blur:1.5,863052,6214836,0.1219363734126091,16670.0625,0.019315246492624283,0.0013142889365553856,2175838.0,0.35010382533073425,0.00022738204279448837,0.0007708354969508946
A2_joint_product,joint_product,1,51,CYST_PA54.nii.gz,0,blur:1.5,84090,6993798,0.011880663223564625,16.072322845458984,0.00019113239250145853,0.06866142153739929,1749976.0,0.2502182424068451,8.251591907537659e-07,0.034331124275922775
A2_joint_product,joint_product,1,52,CYST_PA54.nii.gz,1,gamma:0.3,231321,6846567,0.032682206481695175,300.3991394042969,0.0012986245565116405,0.0017356568714603782,1906823.25,0.27850791811943054,1.8141994360121316e-06,0.0008687355439178646
A2_joint_product,joint_product,1,53,CYST_PA53.nii.gz,0,gamma:0.3,256227,6821661,0.036201052367687225,650.99560546875,0.0025406985078006983,0.0005569194327108562,1919703.25,0.28141286969184875,2.8242116059118416e-06,0.0002798718342091888
A2_joint_product,joint_product,1,54,CYST_PA53.nii.gz,1,blur:1.5,395200,6682688,0.05583586543798447,1338.9393310546875,0.0033880043774843216,0.006356820929795504,1936233.875,0.2897387742996216,5.893076377105899e-06,0.0031813569366931915
A2_joint_product,joint_product,1,55,CYST_PA38.nii.gz,0,blur:1.5,48054,7029834,0.0067893136292696,9.544947624206543,0.0001986296265386045,0.01915529929101467,1779675.125,0.2531603276729584,9.8518091817823e-07,0.009578142315149307
A2_joint_product,joint_product,1,56,CYST_PA38.nii.gz,1,gamma:0.3,227620,6850268,0.03215930983424187,236.86639404296875,0.001040622009895742,0.0006503009935840964,1911252.875,0.2790040969848633,1.0541215260673198e-06,0.00032567756716161966
A2_joint_product,joint_product,1,57,HEM_PA66.nii.gz,0,gamma:0.3,50026,7027862,0.007067927625030279,4.978174209594727,9.951173706213012e-05,0.0028080549091100693,1799394.0,0.256037175655365,3.057377568893571e-07,0.0014041803078725934
A2_joint_product,joint_product,1,58,HEM_PA66.nii.gz,1,blur:1.5,240303,6837585,0.033951230347156525,240.6309814453125,0.0010013649007305503,0.00572295393794775,1842753.75,0.2695035934448242,1.835516400205961e-06,0.0028623947873711586
A2_joint_product,joint_product,1,59,HEM_PA56.nii.gz,0,blur:1.5,84305,6993583,0.011911039240658283,9.464668273925781,0.00011226698552491143,0.021962393075227737,1771196.0,0.25326016545295715,4.5438420670507185e-07,0.010981423780322075
A2_joint_product,joint_product,1,60,HEM_PA56.nii.gz,1,gamma:0.3,386275,6691613,0.05457489565014839,1361.71337890625,0.0035252433735877275,0.0007421685149893165,1922765.25,0.28733956813812256,2.3890609099908033e-06,0.0003722787951119244
A2_joint_product,joint_product,2,61,HEM_PA99.nii.gz,0,gamma:0.3,0,7077888,0.0,0.0,0.0,0.0,1769472.0,0.25,0.0,0.0
A2_joint_product,joint_product,2,62,HEM_PA99.nii.gz,1,blur:1.5,396016,6681872,0.055951155722141266,3379.462890625,0.008533651940524578,0.013508224859833717,2005543.625,0.3001469671726227,7.493889279430732e-05,0.006791581865400076
A2_joint_product,joint_product,2,63,HCC_10140276_20170721.nii.gz,0,blur:1.5,31095,7046793,0.0043932595290243626,0.9069969654083252,2.9168579203542322e-05,1.2109817266464233,1722289.125,0.244407519698143,1.3543848353947396e-06,0.6054915189743042
A2_joint_product,joint_product,2,64,HCC_10140276_20170721.nii.gz,1,gamma:0.3,182908,6894980,0.025842173025012016,203.26239013671875,0.0011112821521237493,0.017995305359363556,2011968.875,0.29180198907852173,6.344798293866916e-06,0.009000824764370918
A2_joint_product,joint_product,2,65,HEM_PA97.nii.gz,0,gamma:0.3,29498,7048390,0.004167627543210983,0.5313544273376465,1.8013235603575595e-05,4.440545082092285,1793645.625,0.2544759213924408,1.3975788304421144e-09,2.2202725410461426
